id,account_key,initiated_datetime,order_status,symbol,avg_price,quantity,last_updated_datetime
640,account_25,2024-10-05 10:24:00,pending,AMZN,3301.0,130,2024-10-05 10:29:00
641,account_13,2024-10-05 10:12:00,pending,FB,375.5,140,2024-10-05 10:17:00
642,account_10,2024-10-05 10:09:00,completed,MSFT,295.75,60,2024-10-05 10:14:00
643,account_32,2024-10-05 10:31:00,completed,AMZN,3301.5,140,2024-10-05 10:36:00
644,account_11,2024-10-05 10:10:00,pending,AMZN,3300.6,180,2024-10-05 10:15:00
645,account_32,2024-10-05 10:31:00,completed,AMZN,3301.5,140,2024-10-05 10:36:00
646,account_5,2024-10-05 10:04:00,pending,TSLA,275.0,50,2024-10-05 10:09:00
647,account_25,2024-10-05 10:24:00,pending,AMZN,3301.0,130,2024-10-05 10:29:00
648,account_25,2024-10-05 10:24:00,pending,AMZN,3301.0,130,2024-10-05 10:29:00
649,account_19,2024-10-05 10:18:00,pending,TSLA,275.3,200,2024-10-05 10:23:00
650,account_33,2024-10-05 10:32:00,pending,TSLA,275.7,90,2024-10-05 10:37:00
651,account_26,2024-10-05 10:25:00,completed,TSLA,275.5,150,2024-10-05 10:30:00
652,account_13,2024-10-05 10:12:00,pending,FB,375.5,140,2024-10-05 10:17:00
653,account_10,2024-10-05 10:09:00,completed,MSFT,295.75,60,2024-10-05 10:14:00
654,account_24,2024-10-05 10:23:00,completed,MSFT,296.3,120,2024-10-05 10:28:00
655,account_17,2024-10-05 10:16:00,pending,MSFT,296.0,100,2024-10-05 10:21:00
656,account_30,2024-10-05 10:29:00,completed,AAPL,176.5,110,2024-10-05 10:34:00
657,account_6,2024-10-05 10:05:00,completed,FB,375.0,120,2024-10-05 10:10:00
658,account_21,2024-10-05 10:20:00,pending,NVDA,215.7,80,2024-10-05 10:25:00
659,account_11,2024-10-05 10:10:00,pending,AMZN,3300.6,180,2024-10-05 10:15:00
660,account_32,2024-10-05 10:31:00,completed,AMZN,3301.5,140,2024-10-05 10:36:00
661,account_7,2024-10-05 10:06:00,pending,NVDA,215.3,80,2024-10-05 10:11:00
662,account_26,2024-10-05 10:25:00,completed,TSLA,275.5,150,2024-10-05 10:30:00
663,account_9,2024-10-05 10:08:00,pending,AAPL,175.75,100,2024-10-05 10:13:00
664,account_29,2024-10-05 10:28:00,pending,GOOG,2901.25,120,2024-10-05 10:33:00
665,account_22,2024-10-05 10:21:00,completed,GOOG,2901.0,70,2024-10-05 10:26:00
666,account_3,2024-10-05 10:02:00,pending,AMZN,3300.45,200,2024-10-05 10:07:00
667,account_34,2024-10-05 10:33:00,completed,FB,377.0,120,2024-10-05 10:38:00
668,account_24,2024-10-05 10:23:00,completed,MSFT,296.3,120,2024-10-05 10:28:00
669,account_31,2024-10-05 10:30:00,pending,MSFT,296.5,100,2024-10-05 10:35:00
670,account_13,2024-10-05 10:12:00,pending,FB,375.5,140,2024-10-05 10:17:00
671,account_23,2024-10-05 10:22:00,pending,AAPL,176.2,90,2024-10-05 10:27:00
672,account_13,2024-10-05 10:12:00,pending,FB,375.5,140,2024-10-05 10:17:00
673,account_5,2024-10-05 10:04:00,pending,TSLA,275.0,50,2024-10-05 10:09:00
674,account_33,2024-10-05 10:32:00,pending,TSLA,275.7,90,2024-10-05 10:37:00
675,account_33,2024-10-05 10:32:00,pending,TSLA,275.7,90,2024-10-05 10:37:00
676,account_9,2024-10-05 10:08:00,pending,AAPL,175.75,100,2024-10-05 10:13:00
677,account_30,2024-10-05 10:29:00,completed,AAPL,176.5,110,2024-10-05 10:34:00
678,account_9,2024-10-05 10:08:00,pending,AAPL,175.75,100,2024-10-05 10:13:00
679,account_9,2024-10-05 10:08:00,pending,AAPL,175.75,100,2024-10-05 10:13:00
680,account_4,2024-10-05 10:03:00,completed,MSFT,295.7,150,2024-10-05 10:08:00
681,account_14,2024-10-05 10:13:00,completed,NVDA,215.5,90,2024-10-05 10:18:00
682,account_24,2024-10-05 10:23:00,completed,MSFT,296.3,120,2024-10-05 10:28:00
683,account_12,2024-10-05 10:11:00,completed,TSLA,275.1,70,2024-10-05 10:16:00
684,account_17,2024-10-05 10:16:00,pending,MSFT,296.0,100,2024-10-05 10:21:00
685,account_29,2024-10-05 10:28:00,pending,GOOG,2901.25,120,2024-10-05 10:33:00
686,account_9,2024-10-05 10:08:00,pending,AAPL,175.75,100,2024-10-05 10:13:00
687,account_29,2024-10-05 10:28:00,pending,GOOG,2901.25,120,2024-10-05 10:33:00
688,account_26,2024-10-05 10:25:00,completed,TSLA,275.5,150,2024-10-05 10:30:00
689,account_3,2024-10-05 10:02:00,pending,AMZN,3300.45,200,2024-10-05 10:07:00
690,account_19,2024-10-05 10:18:00,pending,TSLA,275.3,200,2024-10-05 10:23:00
691,account_31,2024-10-05 10:30:00,pending,MSFT,296.5,100,2024-10-05 10:35:00
692,account_4,2024-10-05 10:03:00,completed,MSFT,295.7,150,2024-10-05 10:08:00
693,account_13,2024-10-05 10:12:00,pending,FB,375.5,140,2024-10-05 10:17:00
694,account_21,2024-10-05 10:20:00,pending,NVDA,215.7,80,2024-10-05 10:25:00
695,account_3,2024-10-05 10:02:00,pending,AMZN,3300.45,200,2024-10-05 10:07:00
696,account_14,2024-10-05 10:13:00,completed,NVDA,215.5,90,2024-10-05 10:18:00
697,account_15,2024-10-05 10:14:00,pending,GOOG,2900.75,50,2024-10-05 10:19:00
698,account_24,2024-10-05 10:23:00,completed,MSFT,296.3,120,2024-10-05 10:28:00
699,account_8,2024-10-05 10:07:00,completed,GOOG,2900.5,30,2024-10-05 10:12:00
700,account_11,2024-10-05 10:10:00,pending,AMZN,3300.6,180,2024-10-05 10:15:00
701,account_11,2024-10-05 10:10:00,pending,AMZN,3300.6,180,2024-10-05 10:15:00
702,account_27,2024-10-05 10:26:00,pending,FB,376.5,80,2024-10-05 10:31:00
703,account_7,2024-10-05 10:06:00,pending,NVDA,215.3,80,2024-10-05 10:11:00
704,account_25,2024-10-05 10:24:00,pending,AMZN,3301.0,130,2024-10-05 10:29:00
705,account_2,2024-10-05 10:01:00,completed,GOOG,2900.25,50,2024-10-05 10:06:00
706,account_24,2024-10-05 10:23:00,completed,MSFT,296.3,120,2024-10-05 10:28:00
707,account_27,2024-10-05 10:26:00,pending,FB,376.5,80,2024-10-05 10:31:00
708,account_8,2024-10-05 10:07:00,completed,GOOG,2900.5,30,2024-10-05 10:12:00
709,account_13,2024-10-05 10:12:00,pending,FB,375.5,140,2024-10-05 10:17:00
710,account_34,2024-10-05 10:33:00,completed,FB,377.0,120,2024-10-05 10:38:00
711,account_25,2024-10-05 10:24:00,pending,AMZN,3301.0,130,2024-10-05 10:29:00
712,account_16,2024-10-05 10:15:00,completed,AAPL,176.0,120,2024-10-05 10:20:00
713,account_5,2024-10-05 10:04:00,pending,TSLA,275.0,50,2024-10-05 10:09:00
714,account_11,2024-10-05 10:10:00,pending,AMZN,3300.6,180,2024-10-05 10:15:00
715,account_1,2024-10-05 10:00:00,pending,AAPL,175.5,100,2024-10-05 10:05:00
716,account_7,2024-10-05 10:06:00,pending,NVDA,215.3,80,2024-10-05 10:11:00
717,account_34,2024-10-05 10:33:00,completed,FB,377.0,120,2024-10-05 10:38:00
718,account_24,2024-10-05 10:23:00,completed,MSFT,296.3,120,2024-10-05 10:28:00
719,account_22,2024-10-05 10:21:00,completed,GOOG,2901.0,70,2024-10-05 10:26:00
720,account_29,2024-10-05 10:28:00,pending,GOOG,2901.25,120,2024-10-05 10:33:00
721,account_20,2024-10-05 10:19:00,completed,FB,376.0,110,2024-10-05 10:24:00
722,account_32,2024-10-05 10:31:00,completed,AMZN,3301.5,140,2024-10-05 10:36:00
723,account_23,2024-10-05 10:22:00,pending,AAPL,176.2,90,2024-10-05 10:27:00
724,account_24,2024-10-05 10:23:00,completed,MSFT,296.3,120,2024-10-05 10:28:00
725,account_26,2024-10-05 10:25:00,completed,TSLA,275.5,150,2024-10-05 10:30:00
726,account_6,2024-10-05 10:05:00,completed,FB,375.0,120,2024-10-05 10:10:00
727,account_16,2024-10-05 10:15:00,completed,AAPL,176.0,120,2024-10-05 10:20:00
728,account_14,2024-10-05 10:13:00,completed,NVDA,215.5,90,2024-10-05 10:18:00
729,account_19,2024-10-05 10:18:00,pending,TSLA,275.3,200,2024-10-05 10:23:00
730,account_21,2024-10-05 10:20:00,pending,NVDA,215.7,80,2024-10-05 10:25:00
731,account_21,2024-10-05 10:20:00,pending,NVDA,215.7,80,2024-10-05 10:25:00
732,account_34,2024-10-05 10:33:00,completed,FB,377.0,120,2024-10-05 10:38:00
733,account_2,2024-10-05 10:01:00,completed,GOOG,2900.25,50,2024-10-05 10:06:00
734,account_30,2024-10-05 10:29:00,completed,AAPL,176.5,110,2024-10-05 10:34:00
735,account_2,2024-10-05 10:01:00,completed,GOOG,2900.25,50,2024-10-05 10:06:00
736,account_6,2024-10-05 10:05:00,completed,FB,375.0,120,2024-10-05 10:10:00
737,account_22,2024-10-05 10:21:00,completed,GOOG,2901.0,70,2024-10-05 10:26:00
738,account_24,2024-10-05 10:23:00,completed,MSFT,296.3,120,2024-10-05 10:28:00
739,account_17,2024-10-05 10:16:00,pending,MSFT,296.0,100,2024-10-05 10:21:00
740,account_32,2024-10-05 10:31:00,completed,AMZN,3301.5,140,2024-10-05 10:36:00
741,account_20,2024-10-05 10:19:00,completed,FB,376.0,110,2024-10-05 10:24:00
742,account_27,2024-10-05 10:26:00,pending,FB,376.5,80,2024-10-05 10:31:00
743,account_24,2024-10-05 10:23:00,completed,MSFT,296.3,120,2024-10-05 10:28:00
744,account_29,2024-10-05 10:28:00,pending,GOOG,2901.25,120,2024-10-05 10:33:00
745,account_1,2024-10-05 10:00:00,pending,AAPL,175.5,100,2024-10-05 10:05:00
746,account_2,2024-10-05 10:01:00,completed,GOOG,2900.25,50,2024-10-05 10:06:00
747,account_13,2024-10-05 10:12:00,pending,FB,375.5,140,2024-10-05 10:17:00
748,account_10,2024-10-05 10:09:00,completed,MSFT,295.75,60,2024-10-05 10:14:00
749,account_21,2024-10-05 10:20:00,pending,NVDA,215.7,80,2024-10-05 10:25:00
750,account_25,2024-10-05 10:24:00,pending,AMZN,3301.0,130,2024-10-05 10:29:00
751,account_9,2024-10-05 10:08:00,pending,AAPL,175.75,100,2024-10-05 10:13:00
752,account_34,2024-10-05 10:33:00,completed,FB,377.0,120,2024-10-05 10:38:00
753,account_28,2024-10-05 10:27:00,completed,NVDA,215.9,60,2024-10-05 10:32:00
754,account_5,2024-10-05 10:04:00,pending,TSLA,275.0,50,2024-10-05 10:09:00
755,account_9,2024-10-05 10:08:00,pending,AAPL,175.75,100,2024-10-05 10:13:00
756,account_3,2024-10-05 10:02:00,pending,AMZN,3300.45,200,2024-10-05 10:07:00
757,account_10,2024-10-05 10:09:00,completed,MSFT,295.75,60,2024-10-05 10:14:00
758,account_30,2024-10-05 10:29:00,completed,AAPL,176.5,110,2024-10-05 10:34:00
759,account_30,2024-10-05 10:29:00,completed,AAPL,176.5,110,2024-10-05 10:34:00
760,account_25,2024-10-05 10:24:00,pending,AMZN,3301.0,130,2024-10-05 10:29:00
761,account_9,2024-10-05 10:08:00,pending,AAPL,175.75,100,2024-10-05 10:13:00
762,account_26,2024-10-05 10:25:00,completed,TSLA,275.5,150,2024-10-05 10:30:00
763,account_21,2024-10-05 10:20:00,pending,NVDA,215.7,80,2024-10-05 10:25:00
764,account_20,2024-10-05 10:19:00,completed,FB,376.0,110,2024-10-05 10:24:00
765,account_23,2024-10-05 10:22:00,pending,AAPL,176.2,90,2024-10-05 10:27:00
766,account_21,2024-10-05 10:20:00,pending,NVDA,215.7,80,2024-10-05 10:25:00
767,account_8,2024-10-05 10:07:00,completed,GOOG,2900.5,30,2024-10-05 10:12:00
768,account_17,2024-10-05 10:16:00,pending,MSFT,296.0,100,2024-10-05 10:21:00
769,account_7,2024-10-05 10:06:00,pending,NVDA,215.3,80,2024-10-05 10:11:00
770,account_20,2024-10-05 10:19:00,completed,FB,376.0,110,2024-10-05 10:24:00
771,account_4,2024-10-05 10:03:00,completed,MSFT,295.7,150,2024-10-05 10:08:00
772,account_3,2024-10-05 10:02:00,pending,AMZN,3300.45,200,2024-10-05 10:07:00
773,account_6,2024-10-05 10:05:00,completed,FB,375.0,120,2024-10-05 10:10:00
774,account_12,2024-10-05 10:11:00,completed,TSLA,275.1,70,2024-10-05 10:16:00
775,account_25,2024-10-05 10:24:00,pending,AMZN,3301.0,130,2024-10-05 10:29:00
776,account_6,2024-10-05 10:05:00,completed,FB,375.0,120,2024-10-05 10:10:00
777,account_32,2024-10-05 10:31:00,completed,AMZN,3301.5,140,2024-10-05 10:36:00
778,account_10,2024-10-05 10:09:00,completed,MSFT,295.75,60,2024-10-05 10:14:00
779,account_7,2024-10-05 10:06:00,pending,NVDA,215.3,80,2024-10-05 10:11:00
780,account_29,2024-10-05 10:28:00,pending,GOOG,2901.25,120,2024-10-05 10:33:00
781,account_31,2024-10-05 10:30:00,pending,MSFT,296.5,100,2024-10-05 10:35:00
782,account_8,2024-10-05 10:07:00,completed,GOOG,2900.5,30,2024-10-05 10:12:00
783,account_24,2024-10-05 10:23:00,completed,MSFT,296.3,120,2024-10-05 10:28:00
784,account_13,2024-10-05 10:12:00,pending,FB,375.5,140,2024-10-05 10:17:00
785,account_22,2024-10-05 10:21:00,completed,GOOG,2901.0,70,2024-10-05 10:26:00
786,account_10,2024-10-05 10:09:00,completed,MSFT,295.75,60,2024-10-05 10:14:00
787,account_1,2024-10-05 10:00:00,pending,AAPL,175.5,100,2024-10-05 10:05:00
788,account_12,2024-10-05 10:11:00,completed,TSLA,275.1,70,2024-10-05 10:16:00
789,account_5,2024-10-05 10:04:00,pending,TSLA,275.0,50,2024-10-05 10:09:00
790,account_21,2024-10-05 10:20:00,pending,NVDA,215.7,80,2024-10-05 10:25:00
791,account_3,2024-10-05 10:02:00,pending,AMZN,3300.45,200,2024-10-05 10:07:00
792,account_28,2024-10-05 10:27:00,completed,NVDA,215.9,60,2024-10-05 10:32:00
793,account_20,2024-10-05 10:19:00,completed,FB,376.0,110,2024-10-05 10:24:00
794,account_18,2024-10-05 10:17:00,completed,AMZN,3300.8,150,2024-10-05 10:22:00
795,account_26,2024-10-05 10:25:00,completed,TSLA,275.5,150,2024-10-05 10:30:00
796,account_5,2024-10-05 10:04:00,pending,TSLA,275.0,50,2024-10-05 10:09:00
797,account_28,2024-10-05 10:27:00,completed,NVDA,215.9,60,2024-10-05 10:32:00
798,account_34,2024-10-05 10:33:00,completed,FB,377.0,120,2024-10-05 10:38:00
799,account_28,2024-10-05 10:27:00,completed,NVDA,215.9,60,2024-10-05 10:32:00
800,account_15,2024-10-05 10:14:00,pending,GOOG,2900.75,50,2024-10-05 10:19:00
801,account_11,2024-10-05 10:10:00,pending,AMZN,3300.6,180,2024-10-05 10:15:00
802,account_27,2024-10-05 10:26:00,pending,FB,376.5,80,2024-10-05 10:31:00
803,account_15,2024-10-05 10:14:00,pending,GOOG,2900.75,50,2024-10-05 10:19:00
804,account_6,2024-10-05 10:05:00,completed,FB,375.0,120,2024-10-05 10:10:00
805,account_9,2024-10-05 10:08:00,pending,AAPL,175.75,100,2024-10-05 10:13:00
806,account_24,2024-10-05 10:23:00,completed,MSFT,296.3,120,2024-10-05 10:28:00
807,account_17,2024-10-05 10:16:00,pending,MSFT,296.0,100,2024-10-05 10:21:00
808,account_26,2024-10-05 10:25:00,completed,TSLA,275.5,150,2024-10-05 10:30:00
809,account_30,2024-10-05 10:29:00,completed,AAPL,176.5,110,2024-10-05 10:34:00
810,account_1,2024-10-05 10:00:00,pending,AAPL,175.5,100,2024-10-05 10:05:00
811,account_31,2024-10-05 10:30:00,pending,MSFT,296.5,100,2024-10-05 10:35:00
812,account_12,2024-10-05 10:11:00,completed,TSLA,275.1,70,2024-10-05 10:16:00
813,account_28,2024-10-05 10:27:00,completed,NVDA,215.9,60,2024-10-05 10:32:00
814,account_24,2024-10-05 10:23:00,completed,MSFT,296.3,120,2024-10-05 10:28:00
815,account_4,2024-10-05 10:03:00,completed,MSFT,295.7,150,2024-10-05 10:08:00
816,account_28,2024-10-05 10:27:00,completed,NVDA,215.9,60,2024-10-05 10:32:00
817,account_1,2024-10-05 10:00:00,pending,AAPL,175.5,100,2024-10-05 10:05:00
818,account_29,2024-10-05 10:28:00,pending,GOOG,2901.25,120,2024-10-05 10:33:00
819,account_34,2024-10-05 10:33:00,completed,FB,377.0,120,2024-10-05 10:38:00
820,account_20,2024-10-05 10:19:00,completed,FB,376.0,110,2024-10-05 10:24:00
821,account_23,2024-10-05 10:22:00,pending,AAPL,176.2,90,2024-10-05 10:27:00
822,account_20,2024-10-05 10:19:00,completed,FB,376.0,110,2024-10-05 10:24:00
823,account_3,2024-10-05 10:02:00,pending,AMZN,3300.45,200,2024-10-05 10:07:00
824,account_24,2024-10-05 10:23:00,completed,MSFT,296.3,120,2024-10-05 10:28:00
825,account_18,2024-10-05 10:17:00,completed,AMZN,3300.8,150,2024-10-05 10:22:00
826,account_5,2024-10-05 10:04:00,pending,TSLA,275.0,50,2024-10-05 10:09:00
827,account_15,2024-10-05 10:14:00,pending,GOOG,2900.75,50,2024-10-05 10:19:00
828,account_8,2024-10-05 10:07:00,completed,GOOG,2900.5,30,2024-10-05 10:12:00
829,account_30,2024-10-05 10:29:00,completed,AAPL,176.5,110,2024-10-05 10:34:00
830,account_13,2024-10-05 10:12:00,pending,FB,375.5,140,2024-10-05 10:17:00
831,account_19,2024-10-05 10:18:00,pending,TSLA,275.3,200,2024-10-05 10:23:00
832,account_30,2024-10-05 10:29:00,completed,AAPL,176.5,110,2024-10-05 10:34:00
833,account_19,2024-10-05 10:18:00,pending,TSLA,275.3,200,2024-10-05 10:23:00
834,account_7,2024-10-05 10:06:00,pending,NVDA,215.3,80,2024-10-05 10:11:00
835,account_12,2024-10-05 10:11:00,completed,TSLA,275.1,70,2024-10-05 10:16:00
836,account_25,2024-10-05 10:24:00,pending,AMZN,3301.0,130,2024-10-05 10:29:00
837,account_32,2024-10-05 10:31:00,completed,AMZN,3301.5,140,2024-10-05 10:36:00
838,account_1,2024-10-05 10:00:00,pending,AAPL,175.5,100,2024-10-05 10:05:00
839,account_33,2024-10-05 10:32:00,pending,TSLA,275.7,90,2024-10-05 10:37:00
840,account_5,2024-10-05 10:04:00,pending,TSLA,275.0,50,2024-10-05 10:09:00
841,account_30,2024-10-05 10:29:00,completed,AAPL,176.5,110,2024-10-05 10:34:00
842,account_15,2024-10-05 10:14:00,pending,GOOG,2900.75,50,2024-10-05 10:19:00
843,account_27,2024-10-05 10:26:00,pending,FB,376.5,80,2024-10-05 10:31:00
844,account_32,2024-10-05 10:31:00,completed,AMZN,3301.5,140,2024-10-05 10:36:00
845,account_17,2024-10-05 10:16:00,pending,MSFT,296.0,100,2024-10-05 10:21:00
846,account_29,2024-10-05 10:28:00,pending,GOOG,2901.25,120,2024-10-05 10:33:00
847,account_23,2024-10-05 10:22:00,pending,AAPL,176.2,90,2024-10-05 10:27:00
848,account_9,2024-10-05 10:08:00,pending,AAPL,175.75,100,2024-10-05 10:13:00
849,account_18,2024-10-05 10:17:00,completed,AMZN,3300.8,150,2024-10-05 10:22:00
850,account_1,2024-10-05 10:00:00,pending,AAPL,175.5,100,2024-10-05 10:05:00
851,account_17,2024-10-05 10:16:00,pending,MSFT,296.0,100,2024-10-05 10:21:00
852,account_33,2024-10-05 10:32:00,pending,TSLA,275.7,90,2024-10-05 10:37:00
853,account_6,2024-10-05 10:05:00,completed,FB,375.0,120,2024-10-05 10:10:00
854,account_16,2024-10-05 10:15:00,completed,AAPL,176.0,120,2024-10-05 10:20:00
855,account_29,2024-10-05 10:28:00,pending,GOOG,2901.25,120,2024-10-05 10:33:00
856,account_20,2024-10-05 10:19:00,completed,FB,376.0,110,2024-10-05 10:24:00
857,account_5,2024-10-05 10:04:00,pending,TSLA,275.0,50,2024-10-05 10:09:00
858,account_3,2024-10-05 10:02:00,pending,AMZN,3300.45,200,2024-10-05 10:07:00
859,account_4,2024-10-05 10:03:00,completed,MSFT,295.7,150,2024-10-05 10:08:00
860,account_11,2024-10-05 10:10:00,pending,AMZN,3300.6,180,2024-10-05 10:15:00
861,account_32,2024-10-05 10:31:00,completed,AMZN,3301.5,140,2024-10-05 10:36:00
862,account_5,2024-10-05 10:04:00,pending,TSLA,275.0,50,2024-10-05 10:09:00
863,account_8,2024-10-05 10:07:00,completed,GOOG,2900.5,30,2024-10-05 10:12:00
864,account_34,2024-10-05 10:33:00,completed,FB,377.0,120,2024-10-05 10:38:00
865,account_30,2024-10-05 10:29:00,completed,AAPL,176.5,110,2024-10-05 10:34:00
866,account_33,2024-10-05 10:32:00,pending,TSLA,275.7,90,2024-10-05 10:37:00
867,account_24,2024-10-05 10:23:00,completed,MSFT,296.3,120,2024-10-05 10:28:00
868,account_31,2024-10-05 10:30:00,pending,MSFT,296.5,100,2024-10-05 10:35:00
869,account_23,2024-10-05 10:22:00,pending,AAPL,176.2,90,2024-10-05 10:27:00
870,account_10,2024-10-05 10:09:00,completed,MSFT,295.75,60,2024-10-05 10:14:00
871,account_30,2024-10-05 10:29:00,completed,AAPL,176.5,110,2024-10-05 10:34:00
872,account_16,2024-10-05 10:15:00,completed,AAPL,176.0,120,2024-10-05 10:20:00
873,account_28,2024-10-05 10:27:00,completed,NVDA,215.9,60,2024-10-05 10:32:00
874,account_7,2024-10-05 10:06:00,pending,NVDA,215.3,80,2024-10-05 10:11:00
875,account_33,2024-10-05 10:32:00,pending,TSLA,275.7,90,2024-10-05 10:37:00
876,account_28,2024-10-05 10:27:00,completed,NVDA,215.9,60,2024-10-05 10:32:00
877,account_30,2024-10-05 10:29:00,completed,AAPL,176.5,110,2024-10-05 10:34:00
878,account_16,2024-10-05 10:15:00,completed,AAPL,176.0,120,2024-10-05 10:20:00
879,account_21,2024-10-05 10:20:00,pending,NVDA,215.7,80,2024-10-05 10:25:00
880,account_11,2024-10-05 10:10:00,pending,AMZN,3300.6,180,2024-10-05 10:15:00
881,account_16,2024-10-05 10:15:00,completed,AAPL,176.0,120,2024-10-05 10:20:00
882,account_29,2024-10-05 10:28:00,pending,GOOG,2901.25,120,2024-10-05 10:33:00
883,account_6,2024-10-05 10:05:00,completed,FB,375.0,120,2024-10-05 10:10:00
884,account_13,2024-10-05 10:12:00,pending,FB,375.5,140,2024-10-05 10:17:00
885,account_19,2024-10-05 10:18:00,pending,TSLA,275.3,200,2024-10-05 10:23:00
886,account_7,2024-10-05 10:06:00,pending,NVDA,215.3,80,2024-10-05 10:11:00
887,account_19,2024-10-05 10:18:00,pending,TSLA,275.3,200,2024-10-05 10:23:00
888,account_23,2024-10-05 10:22:00,pending,AAPL,176.2,90,2024-10-05 10:27:00
889,account_9,2024-10-05 10:08:00,pending,AAPL,175.75,100,2024-10-05 10:13:00
890,account_23,2024-10-05 10:22:00,pending,AAPL,176.2,90,2024-10-05 10:27:00
891,account_29,2024-10-05 10:28:00,pending,GOOG,2901.25,120,2024-10-05 10:33:00
892,account_14,2024-10-05 10:13:00,completed,NVDA,215.5,90,2024-10-05 10:18:00
893,account_29,2024-10-05 10:28:00,pending,GOOG,2901.25,120,2024-10-05 10:33:00
894,account_8,2024-10-05 10:07:00,completed,GOOG,2900.5,30,2024-10-05 10:12:00
895,account_6,2024-10-05 10:05:00,completed,FB,375.0,120,2024-10-05 10:10:00
896,account_19,2024-10-05 10:18:00,pending,TSLA,275.3,200,2024-10-05 10:23:00
897,account_34,2024-10-05 10:33:00,completed,FB,377.0,120,2024-10-05 10:38:00
898,account_20,2024-10-05 10:19:00,completed,FB,376.0,110,2024-10-05 10:24:00
899,account_29,2024-10-05 10:28:00,pending,GOOG,2901.25,120,2024-10-05 10:33:00
900,account_14,2024-10-05 10:13:00,completed,NVDA,215.5,90,2024-10-05 10:18:00
901,account_5,2024-10-05 10:04:00,pending,TSLA,275.0,50,2024-10-05 10:09:00
902,account_15,2024-10-05 10:14:00,pending,GOOG,2900.75,50,2024-10-05 10:19:00
903,account_32,2024-10-05 10:31:00,completed,AMZN,3301.5,140,2024-10-05 10:36:00
904,account_10,2024-10-05 10:09:00,completed,MSFT,295.75,60,2024-10-05 10:14:00
905,account_34,2024-10-05 10:33:00,completed,FB,377.0,120,2024-10-05 10:38:00
906,account_16,2024-10-05 10:15:00,completed,AAPL,176.0,120,2024-10-05 10:20:00
907,account_4,2024-10-05 10:03:00,completed,MSFT,295.7,150,2024-10-05 10:08:00
908,account_25,2024-10-05 10:24:00,pending,AMZN,3301.0,130,2024-10-05 10:29:00
909,account_17,2024-10-05 10:16:00,pending,MSFT,296.0,100,2024-10-05 10:21:00
910,account_3,2024-10-05 10:02:00,pending,AMZN,3300.45,200,2024-10-05 10:07:00
911,account_1,2024-10-05 10:00:00,pending,AAPL,175.5,100,2024-10-05 10:05:00
912,account_25,2024-10-05 10:24:00,pending,AMZN,3301.0,130,2024-10-05 10:29:00
913,account_8,2024-10-05 10:07:00,completed,GOOG,2900.5,30,2024-10-05 10:12:00
914,account_25,2024-10-05 10:24:00,pending,AMZN,3301.0,130,2024-10-05 10:29:00
915,account_9,2024-10-05 10:08:00,pending,AAPL,175.75,100,2024-10-05 10:13:00
916,account_1,2024-10-05 10:00:00,pending,AAPL,175.5,100,2024-10-05 10:05:00
917,account_29,2024-10-05 10:28:00,pending,GOOG,2901.25,120,2024-10-05 10:33:00
918,account_21,2024-10-05 10:20:00,pending,NVDA,215.7,80,2024-10-05 10:25:00
919,account_23,2024-10-05 10:22:00,pending,AAPL,176.2,90,2024-10-05 10:27:00
920,account_18,2024-10-05 10:17:00,completed,AMZN,3300.8,150,2024-10-05 10:22:00
921,account_8,2024-10-05 10:07:00,completed,GOOG,2900.5,30,2024-10-05 10:12:00
922,account_7,2024-10-05 10:06:00,pending,NVDA,215.3,80,2024-10-05 10:11:00
923,account_33,2024-10-05 10:32:00,pending,TSLA,275.7,90,2024-10-05 10:37:00
924,account_15,2024-10-05 10:14:00,pending,GOOG,2900.75,50,2024-10-05 10:19:00
925,account_31,2024-10-05 10:30:00,pending,MSFT,296.5,100,2024-10-05 10:35:00
926,account_3,2024-10-05 10:02:00,pending,AMZN,3300.45,200,2024-10-05 10:07:00
927,account_14,2024-10-05 10:13:00,completed,NVDA,215.5,90,2024-10-05 10:18:00
928,account_27,2024-10-05 10:26:00,pending,FB,376.5,80,2024-10-05 10:31:00
929,account_22,2024-10-05 10:21:00,completed,GOOG,2901.0,70,2024-10-05 10:26:00
930,account_12,2024-10-05 10:11:00,completed,TSLA,275.1,70,2024-10-05 10:16:00
931,account_10,2024-10-05 10:09:00,completed,MSFT,295.75,60,2024-10-05 10:14:00
932,account_23,2024-10-05 10:22:00,pending,AAPL,176.2,90,2024-10-05 10:27:00
933,account_14,2024-10-05 10:13:00,completed,NVDA,215.5,90,2024-10-05 10:18:00
934,account_5,2024-10-05 10:04:00,pending,TSLA,275.0,50,2024-10-05 10:09:00
935,account_18,2024-10-05 10:17:00,completed,AMZN,3300.8,150,2024-10-05 10:22:00
936,account_28,2024-10-05 10:27:00,completed,NVDA,215.9,60,2024-10-05 10:32:00
937,account_8,2024-10-05 10:07:00,completed,GOOG,2900.5,30,2024-10-05 10:12:00
938,account_24,2024-10-05 10:23:00,completed,MSFT,296.3,120,2024-10-05 10:28:00
939,account_33,2024-10-05 10:32:00,pending,TSLA,275.7,90,2024-10-05 10:37:00
940,account_7,2024-10-05 10:06:00,pending,NVDA,215.3,80,2024-10-05 10:11:00
941,account_16,2024-10-05 10:15:00,completed,AAPL,176.0,120,2024-10-05 10:20:00
942,account_6,2024-10-05 10:05:00,completed,FB,375.0,120,2024-10-05 10:10:00
